ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-02-04T18:48:26Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",6840,JP,,,,,Dissociation of tonotopy and pitch in human auditory cortex,PaperPlayer biorxiv neuroscience,spotify:episode:019Ghb6PXEa6voE1qCCIuL,clickrow,logout,False,,False,1612326186823,False
2021-02-19T09:21:45Z,Windows 10 (10.0.18363; x64),323610,JP,,,,,"OSPod Episode 11: Love? Is in the Air, and Cyan is on the Pod!",Overly Sarcastic Podcast,spotify:episode:3kadc1SIZ0kM9Xe8Ug4xHB,clickrow,remote,False,,False,1613679305675,False
2021-02-19T13:06:05Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1670105,JP,,,,,"OSPod Episode 11: Love? Is in the Air, and Cyan is on the Pod!",Overly Sarcastic Podcast,spotify:episode:3kadc1SIZ0kM9Xe8Ug4xHB,clickrow,endplay,False,,False,1613738177158,False
2021-02-19T19:47:48Z,Windows 10 (10.0.18363; x64),2306863,JP,,,,,"OSPod Episode 11: Love? Is in the Air, and Cyan is on the Pod!",Overly Sarcastic Podcast,spotify:episode:3kadc1SIZ0kM9Xe8Ug4xHB,clickrow,trackdone,False,,False,1613761759835,False
2021-02-19T19:52:58Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",344096,JP,,,,,"OSPod Episode 11: Love? Is in the Air, and Cyan is on the Pod!",Overly Sarcastic Podcast,spotify:episode:3kadc1SIZ0kM9Xe8Ug4xHB,clickrow,logout,False,,False,1613739963343,False
2021-02-19T19:53:07Z,Windows 10 (10.0.18363; x64),318186,JP,,,,,"OSPod Episode 10: The Second Largest Ocean, Comedy's Emo Cousin, and Many Verbal Mishaps",Overly Sarcastic Podcast,spotify:episode:6atKhhFSoesxfncAcdh5Ln,trackdone,remote,False,,False,1613764066031,False
2021-02-19T21:05:42Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",360838,JP,,,,,"OSPod Episode 10: The Second Largest Ocean, Comedy's Emo Cousin, and Many Verbal Mishaps",Overly Sarcastic Podcast,spotify:episode:6atKhhFSoesxfncAcdh5Ln,remote,logout,False,,False,1613764386197,False
2021-02-20T01:53:25Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",9566,JP,,,,,"OSPod Episode 10: The Second Largest Ocean, Comedy's Emo Cousin, and Many Verbal Mishaps",Overly Sarcastic Podcast,spotify:episode:6atKhhFSoesxfncAcdh5Ln,appload,endplay,False,,False,1613785993947,False
2021-02-24T04:43:07Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",16477,JP,,,,,"OSPod Episode 10: The Second Largest Ocean, Comedy's Emo Cousin, and Many Verbal Mishaps",Overly Sarcastic Podcast,spotify:episode:6atKhhFSoesxfncAcdh5Ln,clickrow,endplay,False,,False,1614141767463,False
2021-02-24T05:49:19Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3970398,JP,,,,,OSPod Episode 8: This Time On Journey to the Hot Take,Overly Sarcastic Podcast,spotify:episode:1xQ8y2qeOeT2ZtWgw1jQXv,clickrow,trackdone,False,,False,1614141786271,False
2021-02-24T05:49:50Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",29534,JP,,,,,"OSPod Episode 11: Love? Is in the Air, and Cyan is on the Pod!",Overly Sarcastic Podcast,spotify:episode:3kadc1SIZ0kM9Xe8Ug4xHB,trackdone,endplay,False,,False,1614145757940,False
2021-02-24T06:46:42Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3413102,JP,,,,,"OSPod Episode 1: Grimdark, Romans, and Hot Takes",Overly Sarcastic Podcast,spotify:episode:265VuC0eSSCuWevrpOJTmP,clickrow,trackdone,False,,False,1614145789118,False
2021-02-24T06:47:39Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",56270,JP,,,,,"OSPod Episode 11: Love? Is in the Air, and Cyan is on the Pod!",Overly Sarcastic Podcast,spotify:episode:3kadc1SIZ0kM9Xe8Ug4xHB,trackdone,endplay,False,,False,1614149201754,False
2021-02-24T07:56:21Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",4120211,JP,,,,,"OSPod Episode 2: Hawaii, the Minotaur, and the Looming Spectre of Colonialism",Overly Sarcastic Podcast,spotify:episode:4WBczxzoeUWMQVeVAPszOg,clickrow,endplay,False,,False,1614149258451,False
2021-02-25T03:23:58Z,Windows 10 (10.0.18363; x64),496390,JP,,,,,Episode 4: Sofian Bello,Digivox,spotify:episode:6ka4zhc8gyWJlKGjGPTguv,playbtn,endplay,True,,False,1614222940111,False
2021-03-04T05:40:15Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",809392,JP,,,,,"OSPod Episode 12: South Africa, Magnificent Bastards, and No Sanity In Sight!",Overly Sarcastic Podcast,spotify:episode:544MiahS59XhJd5GxcaXOP,clickrow,endplay,False,,False,1614835603354,False
2021-03-04T06:44:08Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3831087,JP,,,,,Roguelikes - Procedurally Generated Podcast,BadRNG,spotify:episode:4F8VoUasw9GnSTGmsND3i3,clickrow,endplay,False,,False,1614836413717,False
2021-03-04T06:44:59Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",49392,JP,,,,,Procedural Content Generation,Puzzling Passion,spotify:episode:45xfU2Vper2zT5EnPRl7yA,clickrow,endplay,False,,False,1614840246921,False
2021-03-04T07:43:53Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2090234,JP,,,,,Machine Learning + Procedural Content Generation with Julian Togelius and Sebastian Risi,Last Week in AI,spotify:episode:712nAq2MzmWZGfHyRZkTgu,clickrow,logout,False,,False,1614840297903,False
2021-03-04T07:57:51Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",836908,JP,,,,,Machine Learning + Procedural Content Generation with Julian Togelius and Sebastian Risi,Last Week in AI,spotify:episode:712nAq2MzmWZGfHyRZkTgu,appload,endplay,False,,False,1614843831329,False
2021-03-04T08:42:06Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2655071,JP,,,,,"OSPod Episode 12: South Africa, Magnificent Bastards, and No Sanity In Sight!",Overly Sarcastic Podcast,spotify:episode:544MiahS59XhJd5GxcaXOP,clickrow,trackdone,False,,False,1614844669947,False
2021-03-04T08:42:59Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",51876,JP,,,,,"OSPod Episode 12: South Africa, Magnificent Bastards, and No Sanity In Sight!",Overly Sarcastic Podcast,spotify:episode:544MiahS59XhJd5GxcaXOP,trackdone,endplay,False,,False,1614847324724,False
2021-03-19T08:13:39Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3877260,JP,,,,,"OSPod Episode 13: Oops All Indigo (and Blue, I Guess)",Overly Sarcastic Podcast,spotify:episode:75ikwn9dQ1LAG3B7k4MYH2,clickrow,trackdone,False,,False,1616137631525,False
2021-03-19T09:09:10Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",3081631,JP,,,,,"OSPod Episode 10: The Second Largest Ocean, Comedy's Emo Cousin, and Many Verbal Mishaps",Overly Sarcastic Podcast,spotify:episode:6atKhhFSoesxfncAcdh5Ln,clickrow,trackdone,False,,False,1616141628516,False
2021-03-19T09:12:21Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",189913,JP,,,,,"OSPod Episode 11: Love? Is in the Air, and Cyan is on the Pod!",Overly Sarcastic Podcast,spotify:episode:3kadc1SIZ0kM9Xe8Ug4xHB,trackdone,endplay,False,,False,1616144948614,False
2021-03-19T09:12:23Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1783,JP,,,,,"OSPod Episode 9: Italians, Snow Queens, and Dogs Oh My!",Overly Sarcastic Podcast,spotify:episode:3K0nBeumfeBggnEtFCFBAg,clickrow,endplay,False,,False,1616145138932,False
2021-03-19T10:46:37Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",5644261,JP,,,,,OSBonus! A Very Special New Years Podcast,Overly Sarcastic Podcast,spotify:episode:1vezY3TurTy4aGvnqmptwo,clickrow,trackdone,False,,False,1616145141450,False
2021-03-19T10:47:25Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",46589,JP,,,,,OSPod Episode 8: This Time On Journey to the Hot Take,Overly Sarcastic Podcast,spotify:episode:1xQ8y2qeOeT2ZtWgw1jQXv,trackdone,endplay,False,,False,1616150795476,False
2021-03-19T11:00:31Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",784386,JP,,,,,"OSPod Episode 9: Italians, Snow Queens, and Dogs Oh My!",Overly Sarcastic Podcast,spotify:episode:3K0nBeumfeBggnEtFCFBAg,clickrow,endplay,False,,False,1616150843672,False
2021-03-21T20:27:28Z,Windows 10 (10.0.18363; x64),7670,JP,,,,,"OSPod Episode 13: Oops All Indigo (and Blue, I Guess)",Overly Sarcastic Podcast,spotify:episode:75ikwn9dQ1LAG3B7k4MYH2,playbtn,endplay,False,,False,1616358440346,False
2021-03-21T20:27:34Z,Windows 10 (10.0.18363; x64),5200,JP,,,,,"OSPod Episode 9: Italians, Snow Queens, and Dogs Oh My!",Overly Sarcastic Podcast,spotify:episode:3K0nBeumfeBggnEtFCFBAg,clickrow,endplay,False,,False,1616358448475,False
2021-03-22T00:59:05Z,Windows 10 (10.0.18363; x64),1761520,JP,,,,,"OSPod Episode 3: Philosophical Hijinks, Evil Sides, and a Very Scooby Halloween",Overly Sarcastic Podcast,spotify:episode:2Z7BRncIvpQFB6lYjC9opm,clickrow,endplay,False,,False,1616358454214,False
2021-03-25T09:15:18Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",664939,JP,,,,,1. はじめまして！〜成人式（せいじんしき）って何？〜 What is coming of age ceremony?,Let’s learn Japanese from small talk!,spotify:episode:0Y7JtawrU6zaxlhNngQxyS,clickrow,trackdone,False,,False,1616662777891,False
2021-03-25T09:17:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",118237,JP,,,,,1. Pronunciation of vocabularies in the 1st episode ,Let’s learn Japanese from small talk!,spotify:episode:3nBTRcgYh5jnrADkCknQsJ,trackdone,trackdone,False,,False,1616663718156,False
2021-03-25T18:59:07Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",766603,JP,,,,,3. 日本の受験文化 〜Why do Japanese students eat KITKAT for the entrance exam?〜,Let’s learn Japanese from small talk!,spotify:episode:49K4l6YwdBuIM6mCGu1QWk,trackdone,logout,False,,False,1616663837012,False
2021-03-25T19:01:36Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",146650,JP,,,,,3. 日本の受験文化 〜Why do Japanese students eat KITKAT for the entrance exam?〜,Let’s learn Japanese from small talk!,spotify:episode:49K4l6YwdBuIM6mCGu1QWk,appload,trackdone,False,,False,1616698730435,False
2021-03-25T19:13:01Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",682774,JP,,,,,5. 2月3日は節分の日(せつぶんのひ)！〜Japanese people throw beans as their custom!?〜,Let’s learn Japanese from small talk!,spotify:episode:3NVoxsZwDu5zu3hz6xtZjA,trackdone,fwdbtn,False,,False,1616698895558,False
2021-03-25T19:13:02Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1298,JP,,,,,6. 日本のバレンタインデー〜Japanese girls give chocolates to boys on Valentine’s Day〜,Let’s learn Japanese from small talk!,spotify:episode:48klaEvEyH8zz0o9KV6l6q,fwdbtn,backbtn,False,,False,1616699579776,False
2021-03-25T19:15:07Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",125218,JP,,,,,5. 2月3日は節分の日(せつぶんのひ)！〜Japanese people throw beans as their custom!?〜,Let’s learn Japanese from small talk!,spotify:episode:3NVoxsZwDu5zu3hz6xtZjA,backbtn,trackdone,False,,False,1616699581463,False
2021-03-25T19:18:38Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",203946,JP,,,,,6. 日本のバレンタインデー〜Japanese girls give chocolates to boys on Valentine’s Day〜,Let’s learn Japanese from small talk!,spotify:episode:48klaEvEyH8zz0o9KV6l6q,trackdone,endplay,False,,False,1616699706320,False
2021-03-25T23:39:36Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",451169,JP,,,,,6. 日本のバレンタインデー〜Japanese girls give chocolates to boys on Valentine’s Day〜,Let’s learn Japanese from small talk!,spotify:episode:48klaEvEyH8zz0o9KV6l6q,clickrow,logout,False,,False,1616710982280,False
2021-03-26T06:22:43Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",387322,JP,,,,,6. 日本のバレンタインデー〜Japanese girls give chocolates to boys on Valentine’s Day〜,Let’s learn Japanese from small talk!,spotify:episode:48klaEvEyH8zz0o9KV6l6q,appload,trackdone,False,,False,1616737221564,False
2021-03-27T04:26:27Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",655528,JP,,,,,7. 1000 plays anniversary ~Interview with a translator~,Let’s learn Japanese from small talk!,spotify:episode:1fA1B7oINjdpJbq5X9WwRK,trackdone,logout,False,,False,1616739761754,False
2021-03-27T05:14:34Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",387273,JP,,,,,7. 1000 plays anniversary ~Interview with a translator~,Let’s learn Japanese from small talk!,spotify:episode:1fA1B7oINjdpJbq5X9WwRK,clickrow,trackdone,False,,False,1616821686496,False
2021-03-27T05:38:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1367098,JP,,,,,8. 3000 plays anniversary ~Interview with a translator~,Let’s learn Japanese from small talk!,spotify:episode:5vlWJCdOg1yMLXbadb9yYT,trackdone,trackdone,False,,False,1616822073391,False
2021-03-27T05:38:26Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1367098,JP,,,,,8. 3000 plays anniversary ~Interview with a translator~,Let’s learn Japanese from small talk!,spotify:episode:5vlWJCdOg1yMLXbadb9yYT,trackdone,trackdone,False,,False,1616822073391,False
2021-03-27T05:39:21Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",118237,JP,,,,,1. Pronunciation of vocabularies in the 1st episode ,Let’s learn Japanese from small talk!,spotify:episode:3nBTRcgYh5jnrADkCknQsJ,trackdone,trackdone,False,,True,1616823441062,False
2021-03-27T05:54:05Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",883102,JP,,,,,3. 日本の受験文化 〜Why do Japanese students eat KITKAT for the entrance exam?〜,Let’s learn Japanese from small talk!,spotify:episode:49K4l6YwdBuIM6mCGu1QWk,trackdone,trackdone,False,,False,1616823559913,False
2021-03-27T05:56:05Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",118820,JP,,,,,5. 2月3日は節分の日(せつぶんのひ)！〜Japanese people throw beans as their custom!?〜,Let’s learn Japanese from small talk!,spotify:episode:3NVoxsZwDu5zu3hz6xtZjA,trackdone,endplay,False,,False,1616824443473,False
2021-03-27T06:17:18Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1273523,JP,,,,,9. 日本のトイレ・昔話(むかしばなし)浦島太郎(うらしまたろう)って？〜What can people learn from Japanese fairytale?〜,Let’s learn Japanese from small talk!,spotify:episode:428n0kdV3zEo3jRkJMkB7G,clickrow,trackdone,False,,False,1616824563742,False
2021-03-27T06:52:11Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2075450,JP,,,,,10.豆腐メンタル(とうふめんたる)と血液型占い(けつえきがたうらない)って？？〜Relationship between blood type and personality〜,Let’s learn Japanese from small talk!,spotify:episode:5zqqpBkM1Rj6tdqOJimo4l,trackdone,trackdone,False,,False,1616825836498,False
2021-03-27T07:12:05Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1193970,JP,,,,,11. パリピ(party people) デビューと行くべきチェーンレストラン(chain restaurant),Let’s learn Japanese from small talk!,spotify:episode:0luwjZbRwFv02MeqjCwj6j,trackdone,trackdone,False,,False,1616827929784,False
2021-03-27T07:34:36Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1350659,JP,,,,,12. 日本の卒業式(そつぎょうしき)ってどんな感じ？？,Let’s learn Japanese from small talk!,spotify:episode:7jRPbC5YXlAproUNKZ2DIF,trackdone,trackdone,False,,False,1616829124388,False
2021-03-27T08:03:05Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1707968,JP,,,,,13. イタリア旅行(a trip to Italy)の話と謝罪会見(a public apology),Let’s learn Japanese from small talk!,spotify:episode:1HDI4Tr4PM7SuK0nrexV2R,trackdone,trackdone,False,,False,1616830475443,False
2021-03-27T10:03:57Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",985136,JP,,,,,14. 新元号(the new Imperial era name)と日本人コミュニティー,Let’s learn Japanese from small talk!,spotify:episode:2QbJ9Z6BjgII01RQsp2drO,trackdone,logout,False,,False,1616832183868,False
2021-03-27T11:36:21Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1561279,JP,,,,,14. 新元号(the new Imperial era name)と日本人コミュニティー,Let’s learn Japanese from small talk!,spotify:episode:2QbJ9Z6BjgII01RQsp2drO,clickrow,trackdone,False,,False,1616843324161,False
2021-03-27T15:30:42Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",243140,JP,,,,,15. 自己紹介(self-introduction)によって明かされる(be revealed)私たちの本性(our real character),Let’s learn Japanese from small talk!,spotify:episode:12JaKev1feLOsdmkBA8aR6,trackdone,logout,False,,False,1616844980056,False
2021-03-29T14:17:08Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",725241,JP,,,,,15. 自己紹介(self-introduction)によって明かされる(be revealed)私たちの本性(our real character),Let’s learn Japanese from small talk!,spotify:episode:12JaKev1feLOsdmkBA8aR6,appload,logout,False,,False,1616859043326,False
2021-03-29T21:35:39Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",449339,JP,,,,,15. 自己紹介(self-introduction)によって明かされる(be revealed)私たちの本性(our real character),Let’s learn Japanese from small talk!,spotify:episode:12JaKev1feLOsdmkBA8aR6,appload,logout,False,,False,1617027429766,False
2021-03-29T21:35:42Z,Windows 10 (10.0.18363; x64),1944330,JP,,,,,15. 自己紹介(self-introduction)によって明かされる(be revealed)私たちの本性(our real character),Let’s learn Japanese from small talk!,spotify:episode:12JaKev1feLOsdmkBA8aR6,remote,remote,False,,False,1617028161101,False
2021-03-29T21:36:14Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",31550,JP,,,,,15. 自己紹介(self-introduction)によって明かされる(be revealed)私たちの本性(our real character),Let’s learn Japanese from small talk!,spotify:episode:12JaKev1feLOsdmkBA8aR6,appload,trackdone,False,,False,1617053739024,False
2021-03-29T21:57:29Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",990002,JP,,,,,73.　Q&Aエピソード（パート1）～イギリス留学(りゅうがく)や海外生活について～,Let’s learn Japanese from small talk!,spotify:episode:0GvjrhPaY6vOF1WOnWLn5y,trackdone,unexpected-exit,False,,False,1617053772275,False
2021-03-29T21:57:52Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",16056,JP,,,,,73.　Q&Aエピソード（パート1）～イギリス留学(りゅうがく)や海外生活について～,Let’s learn Japanese from small talk!,spotify:episode:0GvjrhPaY6vOF1WOnWLn5y,appload,logout,False,,False,1617055047812,False
2021-03-30T07:23:13Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",150005,JP,,,,,73.　Q&Aエピソード（パート1）～イギリス留学(りゅうがく)や海外生活について～,Let’s learn Japanese from small talk!,spotify:episode:0GvjrhPaY6vOF1WOnWLn5y,appload,unexpected-exit,False,,False,1617055070461,False
2021-03-30T09:40:22Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2401450,JP,,,,,16. 日本とイギリスの恋愛トーク(girls talk)！〜日本とイギリスの恋愛って違うの？？〜,Let’s learn Japanese from small talk!,spotify:episode:7dexSrSjOcLBZ6DyYwJMWn,clickrow,trackdone,False,,False,1617094815427,False
2021-03-30T09:41:14Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",51429,JP,,,,,73.　Q&Aエピソード（パート1）～イギリス留学(りゅうがく)や海外生活について～,Let’s learn Japanese from small talk!,spotify:episode:0GvjrhPaY6vOF1WOnWLn5y,trackdone,endplay,False,,False,1617097220611,False
2021-03-30T09:56:03Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",602819,JP,,,,,17. OkinawaとHokkaidoのオススメ(highly recommend)なfoodと新コーナー(a new segment),Let’s learn Japanese from small talk!,spotify:episode:0A6AL49g89WUu8dgf6CO83,clickrow,endplay,False,,False,1617097272468,False
2021-03-30T21:06:40Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1461394,JP,,,,,17. OkinawaとHokkaidoのオススメ(highly recommend)なfoodと新コーナー(a new segment),Let’s learn Japanese from small talk!,spotify:episode:0A6AL49g89WUu8dgf6CO83,clickrow,logout,False,,False,1617108213185,False
2021-03-31T03:08:57Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",736670,JP,,,,,17. OkinawaとHokkaidoのオススメ(highly recommend)なfoodと新コーナー(a new segment),Let’s learn Japanese from small talk!,spotify:episode:0A6AL49g89WUu8dgf6CO83,appload,logout,False,,False,1617138399972,False
2021-03-31T03:09:06Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",5823,JP,,,,,17. OkinawaとHokkaidoのオススメ(highly recommend)なfoodと新コーナー(a new segment),Let’s learn Japanese from small talk!,spotify:episode:0A6AL49g89WUu8dgf6CO83,appload,endplay,False,,False,1617160137723,False
2021-03-31T09:38:58Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",600171,JP,,,,,18. カルチャーショック(culture shock)とロンドンでの生活を振り返る(take a look back on our lives in London),Let’s learn Japanese from small talk!,spotify:episode:66xa7FQQ1djm7e4eNK3aXF,clickrow,fwdbtn,False,,False,1617182936076,False
2021-03-31T09:39:00Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1194,JP,,,,,73.　Q&Aエピソード（パート1）～イギリス留学(りゅうがく)や海外生活について～,Let’s learn Japanese from small talk!,spotify:episode:0GvjrhPaY6vOF1WOnWLn5y,fwdbtn,fwdbtn,False,,False,1617183536731,False
2021-03-31T09:39:40Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",39183,JP,,,,,72. お年玉(New Year’s Allowance)の使い方と学校生活(school life)での思い出,Let’s learn Japanese from small talk!,spotify:episode:2qL1XuVcMQBt1iuzs0KmVw,fwdbtn,endplay,False,,False,1617183538561,False
2021-04-03T22:47:13Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",228658,JP,,,,,OSPod Episode 14: Yellow Is Here! Let's (Only) Do Some History!,Overly Sarcastic Podcast,spotify:episode:6sbyuWpBYBKhTSFDM6z2XO,clickrow,endplay,False,,False,1617489801028,False
2021-04-04T09:50:09Z,Windows 10 (10.0.18363; x64),10930,JP,,,,,"OSPod Episode 1: Grimdark, Romans, and Hot Takes",Overly Sarcastic Podcast,spotify:episode:265VuC0eSSCuWevrpOJTmP,playbtn,endplay,False,,False,1617529796153,False
2021-04-07T09:25:20Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1092175,JP,,,,,18. カルチャーショック(culture shock)とロンドンでの生活を振り返る(take a look back on our lives in London),Let’s learn Japanese from small talk!,spotify:episode:66xa7FQQ1djm7e4eNK3aXF,clickrow,logout,False,,False,1617782725843,False
2021-04-13T09:32:08Z,Windows 10 (10.0.19042; x64),2213533,JP,,,,,18. カルチャーショック(culture shock)とロンドンでの生活を振り返る(take a look back on our lives in London),Let’s learn Japanese from small talk!,spotify:episode:66xa7FQQ1djm7e4eNK3aXF,clickrow,trackdone,False,,False,1618304114373,False
2021-04-13T09:32:09Z,Windows 10 (10.0.19042; x64),0,JP,,,,,17. OkinawaとHokkaidoのオススメ(highly recommend)なfoodと新コーナー(a new segment),Let’s learn Japanese from small talk!,spotify:episode:0A6AL49g89WUu8dgf6CO83,trackdone,endplay,False,,False,1618306327503,False
2021-04-13T09:32:54Z,Windows 10 (10.0.19042; x64),43577,JP,,,,,15. 自己紹介(self-introduction)によって明かされる(be revealed)私たちの本性(our real character),Let’s learn Japanese from small talk!,spotify:episode:12JaKev1feLOsdmkBA8aR6,trackdone,endplay,False,,False,1618306328158,False
2021-04-15T04:22:00Z,Windows 10 (10.0.19042; x64),668260,JP,,,,,19. 日本語の方言(dialect)ってどんな感じなん？？〜方言クイズ(a quiz of the dialect)〜,Let’s learn Japanese from small talk!,spotify:episode:4oIVgLM0nYozfz13k4ZK3V,clickrow,remote,False,,False,1618306373045,False
2021-04-20T06:02:48Z,Windows 10 (10.0.18363; x64),3977616,JP,,,,,OSPod Episode 15: Trickster Gods Cleo and Loki (feat. Tierzoo),Overly Sarcastic Podcast,spotify:episode:0Toanqa4zL70OJHVLw4RiO,clickrow,trackdone,False,,False,1618894589770,False
2021-04-20T17:10:52Z,Windows 10 (10.0.18363; x64),108933,JP,,,,,OSPod Episode 14: Yellow Is Here! Let's (Only) Do Some History!,Overly Sarcastic Podcast,spotify:episode:6sbyuWpBYBKhTSFDM6z2XO,trackdone,remote,False,,False,1618898566660,False
2021-04-25T06:20:49Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",2297539,JP,,,,,19. 日本語の方言(dialect)ってどんな感じなん？？〜方言クイズ(a quiz of the dialect)〜,Let’s learn Japanese from small talk!,spotify:episode:4oIVgLM0nYozfz13k4ZK3V,clickrow,trackdone,False,,False,1619329346581,False
2021-04-25T11:04:17Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",254443,JP,,,,,20. 自炊(self catering)と簡単(easy)に作れる日本食紹介(introduce),Let’s learn Japanese from small talk!,spotify:episode:6e7HZhbFjh5EaDTZzq1R0q,trackdone,logout,False,,False,1619331647103,False
2021-04-25T13:00:02Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1715647,JP,,,,,20. 自炊(self catering)と簡単(easy)に作れる日本食紹介(introduce),Let’s learn Japanese from small talk!,spotify:episode:6e7HZhbFjh5EaDTZzq1R0q,appload,endplay,False,,False,1619351346158,False
2021-04-26T07:56:43Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",1474589,JP,,,,,20. 自炊(self catering)と簡単(easy)に作れる日本食紹介(introduce),Let’s learn Japanese from small talk!,spotify:episode:6e7HZhbFjh5EaDTZzq1R0q,clickrow,endplay,False,,False,1619422275845,False
2021-04-27T03:45:03Z,Windows 10 (10.0.19042; x64),798750,JP,,,,,21. お知らせと海外かぶれ(be over-influenced by foreign culture )について,Let’s learn Japanese from small talk!,spotify:episode:3wDfcjGgGgZ3Oqhe59dF9m,clickrow,remote,False,,False,1619486159560,False
2021-04-27T17:15:32Z,Windows 10 (10.0.18363; x64),689890,JP,,,,,21. お知らせと海外かぶれ(be over-influenced by foreign culture )について,Let’s learn Japanese from small talk!,spotify:episode:3wDfcjGgGgZ3Oqhe59dF9m,remote,remote,False,,False,1619495100441,False
2021-04-28T05:17:31Z,"Android OS 10 API 29 (OnePlus, ONEPLUS A5010)",546079,JP,,,,,21. お知らせと海外かぶれ(be over-influenced by foreign culture )について,Let’s learn Japanese from small talk!,spotify:episode:3wDfcjGgGgZ3Oqhe59dF9m,clickrow,logout,False,,False,1619543729044,False
